Bankrupt,Operating.Gross.Margin,Operating.Expense.Rate,Research.and.development.expense.rate,Cash.flow.rate,Interest-bearing.debt.interest.rate,Tax.rate.(A),Cash.Flow.Per.Share,Realized.Sales.Gross.Profit.Growth.Rate,Operating.Profit.Growth.Rate,After-tax.Net.Profit.Growth.Rate,Continuous.Net.Profit.Growth.Rate,Total.Asset.Growth.Rate,Total.Asset.Return.Growth.Rate.Ratio,Cash.Reinvestment.%,Current.Ratio,Interest.Expense.Ratio,Debt.ratio.%,Long-term.fund.suitability.ratio.(A),Contingent.liabilities/Net.worth,Total.Asset.Turnover,Inventory.Turnover.Rate.(times),Fixed.Assets.Turnover.Frequency,Net.Worth.Turnover.Rate.(times),Operating.profit.per.person,Quick.Assets/Total.Assets,Current.Assets/Total.Assets,Cash/Total.Assets,Inventory/Working.Capital,Current.Liabilities/Liability,Retained.Earnings.to.Total.Assets,Total.income/Total.expense,Total.expense/Assets,Current.Asset.Turnover.Rate,Quick.Asset.Turnover.Rate,Cash.Turnover.Rate,Equity.to.Long-term.Liability,Cash.Flow.to.Total.Assets,Cash.Flow.to.Liability,CFO.to.Assets,Cash.Flow.to.Equity,Current.Liability.to.Current.Assets,No-credit.Interval,Degree.of.Financial.Leverage.(DFL),Interest.Coverage.Ratio.(Interest.expense.to.EBIT),Equity.to.Liability
0,-0.380073218,2.10093699,-0.635464993,-0.778972012,-0.150673236,0.916450885,-5.324196875,-0.018576476,0.038551637,0.075501489,0.002739335,-1.882564388,0.022550286,-3.15828174,-0.418796771,0.006412931,2.410091751,-0.115524177,-0.227497604,0.891321011,-0.663654506,-0.407534434,2.6632471,0.02936858,2.016915435,1.224386647,-0.4802778,-0.030989328,0.162942513,0.160140239,-0.015874509,-0.391967402,-0.422870022,-0.637086633,0.337535464,1.053856187,-0.206653015,-0.096761168,-2.518733202,-0.204951068,0.343702527,0.001732803,-0.039744384,0.014277541,-0.748471365
0,-1.18152685,-0.456771292,-0.397171378,-0.345236273,-0.150673236,-0.820479557,-0.100650928,-0.042262707,-0.012482552,-0.025847101,-0.0114974,-0.086020482,-0.130265708,-0.027560278,-0.686803308,-0.119927499,2.418440304,-0.133694405,-0.227497604,0.099539485,-0.663654506,-0.407534434,1.908720348,-0.771949878,-1.010571564,-0.800207767,-0.382401379,-0.050648386,1.15021447,-0.589670435,-0.051131423,-0.400864307,-0.396060744,0.628362959,0.759887271,-0.248174376,0.144224692,-0.037174983,-0.293919907,0.462755303,3.160996592,0.122653234,-0.057914209,-0.098667096,-0.749170991
0,-0.853888573,1.233446311,-0.670327885,0.130392605,-0.150673236,-0.820479557,0.033236394,-0.032766091,-0.005687163,0.011575516,-0.011543458,0.346798891,-0.025570495,0.400627744,-0.014813786,0.266163715,0.179914893,0.000563033,-0.208407065,-0.199245996,-0.663654506,-0.407534434,-0.189667658,-0.475434369,0.657310693,-0.049284342,-0.608876546,-0.035761927,-1.232621132,-0.162383524,-0.024784386,-0.557162793,-0.422870022,-0.637086633,0.361187166,0.238810331,-0.187573992,-0.100514211,0.362920796,-0.112158801,-0.423422869,0.109739655,0.316620563,0.290898277,-0.371887501
0,-1.019311535,-0.615759797,0.225763376,0.149291766,-0.075750301,-0.820479557,-0.284988545,-0.04116124,-0.009671904,-0.088965991,-0.036045368,0.168175023,-0.074269303,-0.114919241,4.715664278,-0.023764313,-1.861584662,-0.114655448,-0.227497604,-0.737059863,0.806552413,3.023183373,-0.600415949,-0.396202103,-0.415312766,0.069892153,0.843927164,-0.015586687,-0.753485068,-0.423918897,-0.041244643,-0.51715606,-0.422870022,-0.637086633,-0.838291964,-0.248174376,0.683781308,2.018624448,-0.34389868,0.206940602,-1.096982248,0.194405997,-0.045110948,-0.012634201,4.77929005
0,-2.248756986,-0.615759797,0.072519894,-0.242025857,-0.150673236,-0.820479557,-0.203491914,-0.065850087,-0.023378297,0.01058887,-0.006839705,-0.353956284,-0.069789591,-0.102439389,-0.271327404,-0.033313299,-0.429529494,-0.117824345,-0.227497604,-0.766938411,1.631227302,2.808510358,-0.546840085,-1.495766032,-0.99441822,-1.009085267,-0.782015932,0.005174548,-0.793477878,-1.118799662,-0.061723532,-0.061257009,-0.422870022,-0.637086633,-0.071301084,0.014944526,-0.427978201,-0.213213526,-0.287287541,-0.225442607,-0.063787163,-0.017357804,-0.046974728,-0.023030119,-0.10104779
0,-0.520751471,1.955840684,-0.203318374,-0.182598496,-0.150673236,-0.820479557,0.087567481,-0.017559738,0.043153325,0.04566962,0.000238658,0.250616808,0.015180437,0.199228755,-0.512367124,0.17850892,0.846686012,-0.125600884,-0.182267711,-0.244063819,-0.663654506,-0.407534434,-0.051263343,-0.231855701,-0.421206865,-0.625425655,-0.529891331,-0.164164083,0.037239468,-0.336502423,-0.023546584,-0.50130896,-0.422870022,-0.637086633,0.729477941,0.129421541,0.185170607,-0.001061555,0.13796604,0.154052459,0.795519687,0.100811466,0.051380294,0.20029688,-0.542860321
0,-1.108209193,-0.615759797,-0.42322277,-0.199712736,-0.150673236,-0.820479557,-0.232597854,-0.038401691,-0.018351025,-0.067044302,-0.01583358,0.185350395,-0.091032098,-0.048216584,-0.193369419,-0.046963452,-0.182412318,-0.115329604,-0.146729938,-0.677302767,-0.663654506,-0.407534434,-0.48433491,-0.354683012,-0.764149391,-0.983743419,-0.322386553,-0.013944389,-1.438882634,-0.334211285,-0.048762052,-0.57152719,-0.422870022,-0.637086633,-0.838291964,0.186699904,-0.424849428,-0.196176157,-0.252880084,-0.233361538,-0.203478802,0.034333282,-0.046614184,-0.020972356,-0.230927177
0,0.064873309,-0.615759797,-0.591024383,1.666999366,-0.150673236,-0.820479557,0.013832434,-0.025468877,0.00681125,-0.166916703,-0.225911113,0.075428014,-0.060830166,0.735001706,1.669937196,-0.023611284,-1.606118932,1.299922949,-0.227497604,-0.677302767,-0.663654506,-0.407534434,-0.569163361,0.017604838,1.770211864,0.938380691,3.227934478,-0.035803837,1.136967617,-1.163187072,-0.031874689,0.209308394,-0.422870022,-0.637086633,-0.838291964,-0.248174376,1.863639331,2.696267766,1.097600794,0.662215646,-0.954992799,0.083179188,-0.045080077,-0.012466929,2.084794952
0,-0.106506712,-0.396571761,-0.291433376,0.20504429,-0.150673236,1.644466444,0.343699749,-0.024605121,0.008545479,0.00969673,-0.006317131,-0.171897342,-0.066754947,0.162649879,-0.244464439,0.014951929,0.066931139,-0.123469712,0.28324775,0.069660937,-0.663654506,-0.407534434,-0.037869377,-0.08342495,0.151267778,-0.174191529,-0.068372143,-0.020382055,-0.263187638,0.145032212,-0.0200971,-0.045735886,-0.422870022,-0.637086633,1.74650109,0.041703012,-0.070479205,-0.060443755,0.793041999,-0.045671826,-0.116045934,1.196944267,-0.039528531,0.015275854,-0.332838585
0,0.059374485,-0.615759797,0.179790331,0.222473516,-0.150673236,1.053634276,0.110852233,-0.021850279,0.012440519,0.019062308,-0.004618029,-1.659971567,-0.024125426,0.351138676,-0.144109111,-0.023611284,-0.59928341,-0.089508898,0.124062021,-0.109610352,-0.663654506,-0.407534434,-0.287890075,-0.099686594,-0.118158818,-0.36185493,-0.461924432,-0.01964289,0.144751511,0.084876976,-0.018437927,-0.100807468,-0.422870022,-0.637086633,0.864630519,-0.248174376,-0.423565248,-0.224780647,0.547703355,-0.217500399,-0.275523384,0.007368049,-0.045080077,-0.012466929,0.01196662
0,-0.069389649,0.862987658,0.053364459,0.322219086,-0.150673236,0.149965909,0.592070433,-0.016218209,0.017925269,0.02073318,-0.004450038,0.281532478,-0.02716007,0.466469721,-0.158198321,-0.021315855,-0.421737511,-0.102348912,-0.227497604,0.458082063,-0.663654506,-0.407534434,0.042494419,-0.008690587,0.837673003,0.314725215,-0.277479403,-0.029051257,0.992802683,0.565167626,0.00579133,-0.415595461,-0.422870022,-0.637086633,0.834221188,-0.248174376,0.538187732,0.218151817,1.144155363,0.246574237,-0.255982054,0.112674903,-0.044662438,-0.010219205,-0.105617368
0,-0.956991527,-0.615759797,-0.149683155,-0.155719689,-0.150673236,-0.820479557,0.139958172,-0.036543555,-0.021579283,-0.011986803,-0.00851194,-0.106630928,-0.092838434,0.29906757,-0.380337037,-0.057124553,0.927945264,-0.103604961,2.251041812,-0.1394889,-0.663654506,-0.407534434,0.082676317,-0.692025627,0.810920602,0.144535749,-0.704821583,-0.031583219,-0.018077713,-0.703861719,-0.046155182,0.137653681,-0.422870022,-0.637086633,-0.142256187,0.129647205,-0.341885354,-0.13585236,0.232691401,-0.236414887,0.212003148,0.013774374,-0.052233628,-0.055897343,-0.558682878
0,-0.528541472,1.008083964,-0.579531122,0.749655104,-0.150673236,-0.820479557,0.619235976,-0.02974412,0.003426512,-0.04582763,-0.015129139,-0.24059883,-0.107578132,0.48325297,-0.231344512,-0.026335194,-1.122459414,-0.111041682,0.409539011,-0.707181315,-0.663654506,-0.407534434,-0.546840085,-0.139821716,-0.758348283,-0.991981469,-0.547856154,-0.01303358,0.905868936,0.244903385,-0.039660228,0.035832297,-0.422870022,-0.637086633,1.378210315,-0.248174376,-0.370374776,-0.254560379,1.060093553,-0.180427394,-0.139949655,-0.107613173,-0.045639513,-0.015522566,0.591051848
0,-0.73383091,1.875574643,-0.333575333,0.363902235,-0.150673236,-0.820479557,0.151600548,-0.031279818,-0.009171569,-0.012119112,-0.009623812,0.051382494,-0.088069707,0.280562962,-0.37594065,-0.065632944,-1.005579669,-0.046130917,0.726735665,-0.692242041,-0.663654506,-0.407534434,-0.542375429,-0.34291927,-0.956885093,-1.392452062,-0.493365407,-0.019815012,0.223725572,0.096833267,-0.03820666,-0.543849705,-0.422870022,-0.637086633,-0.811329025,-0.248174376,0.250730851,0.178530589,0.480526876,0.080443117,0.19831687,0.001128726,-0.053141858,-0.062174945,0.416888047
0,-0.335624389,-0.615759797,1.677745368,-0.407813494,-0.150673236,-0.820479557,-0.407233491,-0.02504053,0.004434159,0.059511018,-0.000694889,0.855189901,-0.008879954,-0.227668247,-0.284447331,0.117542317,0.817187791,0.043453211,-0.073892187,0.099539485,-0.663654506,-0.407534434,0.11839356,-0.214902072,0.763485319,0.123088966,-0.749974283,-0.032105946,-0.582952734,-0.042293792,-0.023057789,-0.111572004,-0.422870022,-0.637086633,-0.314575724,0.193351351,-0.160519119,-0.090390552,-0.567775198,-0.098790401,-0.036383182,0.008709724,0.006462816,0.144564074,-0.53693038
0,-0.202736137,-0.615759797,1.405738187,-0.136505543,-0.150673236,-0.820479557,0.019653622,-0.027475288,-0.027345098,-0.14821579,-0.019701806,-0.171897342,-0.118632906,0.428599825,-0.650593693,-0.060950268,0.215535387,-0.11522912,-0.227497604,-1.140420263,0.704626303,1.860708744,-0.680779745,-0.480970248,-1.242771417,-1.423056054,-0.608589243,-0.051574737,0.933695837,-0.582337869,-0.041828705,0.254618888,-0.422870022,-0.637086633,-0.838291964,-0.211894689,-0.348866369,-0.152985315,0.2683655,-0.207077688,2.301815629,-0.070409377,-0.051862725,-0.053388814,-0.38351894
0,-0.533123826,-0.615759797,2.118320378,-0.314577635,-0.150673236,-0.820479557,-0.238419042,-0.026127874,0.006667727,0.013087617,-0.002952584,0.144129502,-0.031495276,-0.00905567,-0.439913277,-0.332116987,1.324779829,-0.107786004,-0.227497604,1.384317056,-0.663654506,-0.407534434,1.404214296,-0.350185111,0.678601969,0.068150504,-0.614339096,-0.02153428,-0.056635939,-1.31647905,-0.028254921,0.808710277,1.821297362,1.412585241,-0.344985054,-0.248174376,-0.607044319,-0.189309554,-0.261282407,-0.503844943,0.426957219,-0.011819096,-0.0628026,-0.143483707,-0.62531206
0,-0.3305838,2.230597518,-0.754994909,-0.362350513,-0.150673236,0.817736911,-0.302452109,-0.023972013,0.007274708,0.015936038,-0.005201422,0.305577998,-0.042116529,-0.279309014,-0.396087873,0.011677116,0.11980531,-0.092653131,0.565200332,-0.737059863,-0.663654506,-0.407534434,-0.457546978,-0.212826118,-0.651931268,-0.987522773,-0.606699063,-0.003012474,-0.820982202,0.195420079,-9.51E-05,-0.720569632,-0.422870022,-0.637086633,1.337664541,-0.004556076,-0.120455478,-0.07804768,-0.456357477,-0.073469485,0.263137378,-0.356892132,-0.038954626,0.017901199,-0.351640685
0,-0.50608794,1.116134404,-0.546966882,0.012902822,-0.150673236,0.038912688,0.481467863,-0.024322694,0.00606872,0.023258389,-0.004117894,0.497942164,-0.017911632,0.095516882,-0.397299476,-0.014154115,-0.310423468,-0.015198322,-0.051277241,0.383385693,-0.663654506,-0.407534434,0.002312521,0.502340226,0.061276705,-0.568050485,0.00149472,-0.034418664,0.928217568,0.611758954,0.017756893,-0.638185625,2.478213448,2.069074349,1.783668049,-0.239496284,0.361107619,0.125701391,0.468083361,0.167418564,0.267198201,0.003123122,-0.043231525,-0.002727029,-0.16783471
0,-0.01898376,-0.615759797,-0.714002278,1.896729164,-0.150673236,-0.820479557,0.070103917,-0.024655722,0.011883373,-0.011295016,-0.009841994,-1.680925521,-0.114225447,0.428169486,1.254426675,-0.023611284,-1.751940329,19.68718031,-0.227497604,-0.557788574,-0.663654506,-0.407534434,-0.542375429,0.552163136,-0.20168319,-0.781565414,-0.014445026,-0.034768951,0.121219389,-0.325232767,-0.032253609,0.24430499,-0.422870022,-0.637086633,-0.838291964,-0.248174376,0.249896427,0.651567503,0.550490031,0.055883858,-0.903533589,0.049109067,-0.045080077,-0.012466929,3.217201031
0,-0.11567142,-0.615759797,1.172041877,-0.305338045,-0.150673236,1.873831267,-0.197670726,-0.023661343,0.006519221,0.011006588,-0.005702443,0.521987685,-0.042622303,-0.154510495,-0.435932297,0.133426688,0.744833663,-0.085742579,0.445370485,-0.229124545,-0.663654506,-0.407534434,-0.100374551,-0.110066367,-0.455835199,-0.883984123,-0.682849536,-0.002250637,-1.039863238,-0.013675934,-0.021995501,-0.003127601,-0.422870022,-0.637086633,-0.744698804,0.303661091,-0.596260395,-0.206963642,-0.325268045,-0.405151681,0.410567453,-0.012811925,-0.01031984,0.111024259,-0.52188683
0,0.151479791,-0.615759797,-0.754994909,-0.255360264,-0.150673236,-0.820479557,-0.230657458,-0.013518675,0.01623589,0.00298678,-0.006923848,0.879235421,-0.044934413,-0.157092533,-0.403703662,0.35317579,-0.617093657,-0.097601505,1.292109332,-1.065723893,1.974069672,3.237856388,-0.689709055,-0.286522504,-0.854257258,-1.192414794,-0.760188185,0.000567329,0.028468902,-0.119302263,-0.026033079,-0.538602814,-0.422870022,-0.637086633,1.354558614,-0.151113892,-0.091556167,-0.05968497,-0.282711433,-0.062519866,0.289205126,-0.010956431,-0.09235169,-0.905242308,0.025405117
0,-0.081762003,1.989799394,0.654845125,0.03075203,-0.150673236,1.133476461,0.134136984,-0.026412655,0.008023217,0.014233034,-0.00522386,0.415500379,-0.068561283,-0.072315608,-0.007301848,-0.023611284,-0.651601011,0.31336116,-0.227497604,-0.094671078,-0.663654506,-0.407534434,-0.265566799,0.154617838,0.228409622,-0.352490013,-0.00619335,-0.03291125,-0.373530622,0.386482718,-0.003408954,-0.502727846,-0.422870022,-0.637086633,-0.838291964,-0.248174376,-0.382776444,-0.208631663,0.105231336,-0.197003453,-0.430614584,0.03312713,-0.045080077,-0.012466929,0.051995232
0,-0.090468475,1.946579218,-0.754994909,1.050886727,-0.150673236,-0.41473609,0.733719338,-0.029112189,0.004410239,0.010819465,-0.006130245,-1.693635296,-0.092115899,0.536184755,-0.502916622,-0.017888014,-0.986656281,-0.077373185,0.339638266,-0.961148974,-0.663654506,-0.407534434,-0.649527157,-0.140859693,-1.237890174,-1.657362596,-0.482680535,-0.139500214,0.277127125,0.438330406,0.039448381,-0.889340536,-0.422870022,-0.637086633,-0.838291964,-0.238057765,0.12308449,0.09010312,1.429185481,0.026815384,0.738268419,0.008622969,-0.043890867,-0.006139823,0.391664615
0,-0.329667329,-0.615759797,2.612530608,-0.302608166,-0.150673236,1.869476238,-0.184087955,-0.026269088,0.003922861,0.003833557,-0.00741365,0.508247387,-0.045223427,-0.134284528,-0.344612064,0.154330398,-0.071098275,-0.105927966,-0.172869292,-0.184306722,-0.663654506,-0.407534434,-0.252172833,-0.218361997,0.060140248,-0.054340047,-0.642430033,-0.002503313,0.968490583,-0.055020294,-0.025749484,-0.286969111,-0.422870022,-0.637086633,0.24292866,-0.248174376,-0.670966105,-0.281726438,-0.278891656,-0.370525611,0.108128851,-0.006817032,-0.002080525,0.128777696,-0.27942133
0,0.015842127,-0.615759797,2.394158646,0.431729223,-0.150673236,0.987583013,0.892831808,-0.011547569,0.183747511,0.02298432,-0.004721953,0.875800347,-0.016538817,0.370503963,-0.217186068,-0.007696308,-0.073324556,0.009186378,1.160531461,-0.229124545,-0.663654506,-0.407534434,-0.270031454,-0.007998602,-0.314160465,-0.872133091,-0.155516955,-0.033118052,-1.2981466,0.499895812,-0.011377468,-0.309959118,-0.422870022,-0.637086633,-0.838291964,0.05498802,0.789016739,0.260805276,0.689248781,0.414946366,-0.164561208,0.00511745,-0.042386333,0.001552309,-0.278401621
0,-0.105132006,-0.615759797,0.80425752,-0.365395378,-0.150673236,-0.820479557,-0.312154089,-0.023109433,0.085723676,0.009798797,-0.005448242,0.078863089,-0.03705879,-0.149776758,-0.469372533,-0.107899449,1.32867582,-0.114445346,-0.227497604,-0.931270426,-0.663654506,2.411567802,-0.462011633,-0.105222473,-1.238032579,-1.713142583,-0.601718395,-0.010792458,-2.615287797,-0.412948137,-0.036734592,-0.087860793,-0.422870022,-0.637086633,2.135064751,1.694381041,-0.027158464,-0.060073018,-0.469093142,0.018624115,0.55920954,-0.012984953,-0.061048342,-0.126398807,-0.625836929
0,-0.261390262,-0.615759797,0.616534255,-0.114771508,-0.150673236,-0.003911756,-0.137518451,-0.023058832,0.006512245,0.00746071,-0.00503845,-1.852816644,-0.067621988,-0.006043292,0.007272002,0.019603999,-0.975524877,-0.097391403,-0.227497604,-0.019974708,-0.663654506,-0.407534434,-0.278960765,-0.16611714,-0.015577216,-0.123103616,-0.322846917,-0.018735446,0.94238569,-0.064001135,-0.023859607,-0.121724071,-0.422870022,-0.637086633,1.520120522,-0.248174376,-0.134330511,-0.079661605,-0.070508578,-0.08279017,-0.444176673,0.028087188,-0.035791074,0.031657195,0.377496195
0,-0.801649743,0.267166658,-0.410197074,0.04650133,-0.150673236,-0.820479557,0.124435004,-0.022152711,0.188896379,0.000268778,-0.007978738,0.027336973,-0.036191748,0.323166594,-0.020144838,-0.229985684,0.570627185,-0.108838345,-0.227497604,-0.483092204,1.059823352,-0.407534434,-0.256637488,-0.220091959,-0.035140232,0.403166026,-0.385837004,-0.006840133,-1.164987197,-0.248897202,-0.036776199,-0.645570074,-0.422870022,-0.637086633,1.790425678,0.435098569,0.110612653,-0.01368968,0.361680719,0.081297338,-0.418257815,-0.090237635,-0.072434481,-0.264730286,-0.482241132
0,-0.799816801,-0.236039678,-0.644276493,-0.396264007,-0.150673236,0.549176834,-0.37424676,-0.026732739,0.006422543,0.009301694,-0.006387398,0.470461569,-0.073402262,-0.412283987,-0.345615963,0.019695816,-0.144008973,32.06047598,1.900950689,1.309620685,-0.663654506,-0.407534434,0.413060812,0.848678644,0.035976107,-0.107002434,-0.269705641,-0.003606962,1.040681922,0.334421097,-0.003784441,-0.843929083,1.863908135,1.0204741,0.36456598,-0.248174376,-0.146964874,-0.087189597,-0.538422018,-0.088454378,0.110828514,0.009784533,-0.036569597,0.028379917,-0.248155046
0,0.286200985,1.943492062,0.513094905,0.294500317,-0.150673236,1.131298946,0.821037157,-0.02701399,0.005777689,0.01387958,-0.005304165,-0.206248086,-0.111985591,-0.735899457,-0.126835117,-0.023550073,-0.073881126,-0.061777172,-0.227497604,0.487960611,-0.663654506,-0.407534434,0.073747007,1.564882966,1.41899843,0.658481277,0.335153563,-0.034900928,0.50058371,0.73801645,-0.002707615,0.2592205,-0.422870022,-0.637086633,2.121549494,-0.248174376,-2.63351801,-1.011621092,1.196930102,-1.425848999,-0.298431677,0.024015525,-0.045071823,-0.012422233,-0.278338569
0,0.315986283,-0.615759797,0.559067949,0.843835922,-0.150673236,0.920080075,0.330116977,-0.025826619,0.005769715,0.014389915,-0.005570471,0.319318296,-0.063720303,0.163510558,0.257969927,-0.023611284,-1.018937354,-0.070135604,-0.227497604,-0.602606397,-0.663654506,-0.407534434,-0.511122842,-0.056091549,-0.051142814,-0.632229224,1.382327654,-0.034084751,-0.832058655,0.962637268,-0.007119671,-0.416883432,-0.422870022,-0.637086633,-0.838291964,-0.248174376,0.557161258,0.389154083,0.672358888,0.209496129,-0.620685614,0.021190763,-0.045080077,-0.012466929,0.4344609
0,0.105656256,-0.615759797,0.670169474,-0.008306236,-0.150673236,0.838060376,0.361163312,-0.027319953,0.005213566,0.009768555,-0.006083597,-0.15472197,-0.105916303,-0.099427011,-0.492773776,-0.006502684,0.334641413,-0.076585757,-0.227497604,-0.244063819,-0.663654506,-0.407534434,-0.189667658,0.122786535,-0.173147376,-0.673889775,0.096858205,-0.283104772,0.436768989,0.333486375,-0.012705029,-0.194497408,-0.422870022,-0.637086633,-0.838291964,-0.248174376,-1.106171381,-0.385396212,0.601123693,-0.67337918,0.680496274,-0.01716971,-0.042099039,0.002983133,-0.419785116
0,0.053417426,-0.615759797,-0.754994909,-0.112566606,-0.150673236,1.008632317,0.073984709,-0.023333022,0.004933498,0.00790867,-0.005770643,-1.711497683,-0.091465618,-0.314166531,-0.587417262,0.018012501,0.401429839,-0.035825837,-0.227497604,-1.020906071,-0.663654506,-0.407534434,-0.609345259,-0.229087762,-1.044295649,-1.398546214,-0.500815782,-0.053420596,-0.440201398,0.045262443,-0.015032019,-0.518498243,-0.422870022,-0.637086633,-0.838291964,-0.178555583,-0.922803686,-0.322075889,0.148425692,-0.572146106,1.404499505,-0.03970399,-0.037571806,0.024059192,-0.438571003
0,0.367308642,-0.615759797,1.359765143,-0.040959786,-0.150673236,1.739551228,0.328176581,-0.025005226,0.007077364,0.01477172,-0.005379451,0.442980974,-0.033301611,0.531451019,-0.452133157,0.033437786,0.166557208,-0.1055443,0.870355262,-0.378517285,1.177192812,-0.407534434,-0.292354731,-0.033256049,-0.504784082,-0.316754634,-0.088574849,0.131424777,1.080365491,0.077955835,-0.022309954,0.060936006,-0.422870022,-0.637086633,-0.838291964,-0.248174376,0.419899714,0.102035518,0.578780719,0.238926594,0.479406037,-0.032571957,-0.037168666,0.025811243,-0.367415027
0,0.036462718,-0.615759797,-0.754994909,0.278646021,-0.150673236,-0.298602003,0.510573802,-0.025160561,0.006635833,0.018340279,-0.005138831,-0.007013771,-0.043995118,0.566738876,-0.336373165,-0.004880581,0.045781471,-0.125190727,-0.227497604,0.054721663,-0.663654506,-0.407534434,-0.006616789,-0.175458936,0.269832611,-0.186959061,0.776282071,-0.022414262,0.398040092,0.20140356,-0.016242621,0.081186887,-0.422870022,-0.637086633,-0.838291964,-0.248174376,-0.008972255,-0.038569814,1.20914852,-0.011667798,0.086294986,0.002339005,-0.04113252,0.007710807,-0.325176358
0,-0.43506146,1.443372881,0.244918811,0.000933354,-0.150673236,-0.820479557,0.029355602,-0.026730386,0.00525443,0.011887387,-0.005933615,0.175045172,-0.088719988,-0.287485468,-0.461514424,0.002587216,-0.602622832,-0.084086422,0.744945103,-0.124549626,-0.663654506,-0.407534434,-0.28342542,0.005495103,-0.776735984,-1.254639479,-0.503359849,0.00029039,0.357995428,0.150129301,-0.000870164,-0.589933288,1.899417113,1.430408475,0.665280466,-0.155102102,-0.502761487,-0.264512582,0.200227132,-0.254339497,0.521912707,-0.012939044,-0.039029865,0.01755939,0.014717322
0,0.164310381,-0.615759797,-0.754994909,-0.433117371,-0.150673236,-0.820479557,-0.352902404,-0.019350798,0.016012633,0.027889199,-0.003406662,0.662825735,-0.01386544,-0.218200774,-0.020906417,-0.025937319,-0.410606107,-0.096559213,0.134047842,-0.483092204,2.369419432,-0.407534434,-0.439688357,-0.292750368,0.53722372,0.213788931,-0.592860537,-0.025022864,0.020397907,-0.762558816,-0.02971624,0.139139574,-0.422870022,-0.637086633,0.905176292,-0.248174376,-0.635170507,-0.303646868,-0.588626298,-0.32770843,-0.417515912,0.008889665,-0.045581338,-0.015202394,-0.112247505
0,-0.488216761,1.529813233,-0.494864098,0.168925894,-0.150673236,-0.820479557,0.727898151,-0.026452666,0.006238157,-0.013009361,-0.00962204,0.367409337,-0.060396646,0.983307724,-0.630481087,-0.220987601,0.027414654,-0.08292355,0.982842594,-0.438274382,-0.663654506,-0.407534434,-0.359324561,0.03075255,-0.979677273,-1.440233379,-0.348232847,-0.0399852,0.756485089,-0.206643725,-0.031302823,-0.458704573,2.33262664,1.769049915,2.033700318,-0.176427205,-0.468113263,-0.201000687,1.033857576,-0.266441355,1.956303953,-0.076741424,-0.082922752,-0.490176574,-0.318298437
0,0.917191066,-0.615759797,-0.754994909,0.412830062,7.716234972,0.645713294,0.225335595,-0.024794582,0.007161086,0.017676845,-0.004847135,0.659390661,-0.051437221,0.020207431,0.078791184,-0.02299917,-0.683325513,-0.104285511,0.31232411,-0.393456559,0.689182953,-0.407534434,-0.430759046,0.109638823,-0.226296943,-0.017109004,0.607622478,-0.011693163,-0.121479844,0.370378456,-0.007184457,-0.127052705,-0.422870022,-0.637086633,-0.838291964,-0.114073331,-0.644445328,-0.34847056,0.715345277,-0.31586788,-0.504389207,0.003095332,-0.044976523,-0.011906969,0.077465164
0,-0.54457971,-0.615759797,-0.754994909,-0.550712148,-0.150673236,-0.820479557,-0.492610914,-0.028311978,0.012708627,0.027274908,-0.003590301,-1.70119246,0.044298567,-0.920945536,-0.549546021,-0.046779818,1.414387633,-0.118903176,-0.227497604,-0.692242041,0.670650933,-0.407534434,-0.323607318,-0.69237162,-0.594263652,-0.336873943,-0.739651664,-0.11761334,0.429245401,-3.084360825,-0.042014734,1.260932519,-0.422870022,-0.637086633,0.171973556,0.164516092,-0.046224589,-0.064842431,-1.221556694,0.005253582,1.057318621,-0.031194865,-0.049688727,-0.039292177,-0.638285314
0,-0.390612631,1.795308601,-0.371886204,0.102253854,-0.150673236,0.875803954,0.597891621,-0.023537781,0.010055455,0.013546918,-0.005681776,0.226571287,-0.056928481,0.311547422,-0.337065509,-0.011491417,-0.014884683,-0.088870369,1.628102826,0.353507144,-0.663654506,-0.407534434,0.087140973,-0.053669602,0.078094486,-0.452462718,-0.394505162,-0.027538892,0.014285974,0.323413811,-0.010316611,-0.449185194,2.581189483,2.000751953,-0.696719638,-0.128543304,0.179115231,0.030789038,0.609024111,0.08989645,0.088069948,0.006284657,-0.043005958,-0.001574596,-0.302038623
0,-0.42818793,-0.434852489,-0.494864098,0.227933273,-0.150673236,5.808599309,0.320414997,-0.02645855,0.00662188,0.003017023,-0.007163582,-1.698787908,-0.077231694,0.583522125,-0.454487128,0.317428304,-0.52025044,-0.11505647,0.164299004,-0.408395834,-0.663654506,-0.407534434,-0.368253871,-0.186876686,-0.95565274,-1.065823229,-0.504036383,0.114120852,0.695704533,0.112596015,-0.025843409,-0.54833884,3.110273249,1.549230033,1.003161911,-0.248174376,-0.210119803,-0.117273617,0.76259466,-0.118412725,0.489815761,-0.094441903,-0.006089473,0.120486664,-0.043384556
0,0.172558617,-0.615759797,2.152800162,0.169870852,-0.150673236,0.598533821,0.221454803,-0.005415367,2.247185616,0.07686427,0.008578282,0.618169768,0.024934649,0.441510017,-0.02236034,-0.009134777,-0.283151527,-0.090966828,0.515271229,-0.005035433,-0.663654506,-0.407534434,-0.158415071,-0.082386973,0.663743249,0.287974085,0.484691111,-0.026384925,-0.129564392,0.123447889,-0.013312844,0.029727392,-0.422870022,-0.637086633,-0.838291964,-0.042171036,0.492154451,0.176789841,0.566924807,0.235764003,-0.416083819,0.038633457,-0.042464256,0.001162164,-0.181920555
