y,x37,x49,x51,x58,x62,x69,x73,x75,x81,x82,x86
0,-0.792413276,-0.337001284,-0.098302625,-0.070611996,-0.09109537,0.346619117,-0.838291964,-0.01353826,-0.573857934,-0.035838582,0.72935515
0,0.210526255,-0.377183182,-0.096918655,-0.070611996,-0.09109537,-0.50369249,1.9593664,-0.013538261,0.073822981,-0.035838582,-0.115644149
0,-0.523033291,-0.368253871,-0.255037194,-0.070611996,-0.09109537,-0.696919813,1.614727326,-0.01353826,-0.221825657,-0.035838582,-0.676096938
0,-0.590934857,-0.573628017,-0.213518103,-0.070611996,-0.09109537,-0.611247108,-0.579812658,-0.01353826,0.274063538,-0.035838582,-0.007017743
0,-1.563263026,-0.631668536,-0.022530284,-0.070611996,-0.09109537,-0.733462101,1.783668049,-0.013538259,-0.804819111,-0.035838582,0.172310092
0,-1.190917551,-0.578092672,-0.159889277,-0.070611996,-0.09109537,-0.389085422,-0.702463623,-0.013538259,-0.19673387,-0.035838582,0.495892911
0,-0.950479217,-0.555769395,-0.165771148,-0.070611996,-0.09109537,-0.761364891,0.209140515,-0.013538259,0.014733369,-0.035838582,-0.126132665
0,0.058026015,-0.028940066,0.02936858,-0.070611996,-0.09109537,-0.001328,1.719470574,-0.01353826,-0.335577337,-0.035838582,-0.110068517
0,-0.387786728,-0.395041803,-0.093458731,-0.070611996,-0.09109537,-0.288025649,-0.838291964,-0.013538259,-0.900052552,-0.035838582,0.409419578
0,-0.741208816,-0.377183182,0.371555089,-0.070611996,-0.09109537,-0.575936608,-0.838291964,-0.01353826,-0.334203069,-0.035838582,-0.027553577
0,1.605291218,1.114011699,0.125208482,-0.070611996,-0.09109537,-0.303598111,2.523628413,-0.013538261,0.37049623,-0.035838582,-0.37159933
0,0.192716008,-0.113768517,-0.075813117,-0.070611996,-0.09109537,-0.086874949,-0.838291964,-0.013538261,-0.476717364,-0.035838582,0.192964056
0,-0.11117133,0.198757356,0.386778756,-0.070611996,-0.09109537,-0.574957115,0.219276959,-0.013538259,-0.568496986,-0.035838582,-0.225699591
0,-0.2892738,0.006777177,-0.125982019,-0.070611996,-0.09109537,-0.532241765,2.178989339,-0.01353826,0.073561578,-0.035838582,-0.568872693
0,-0.365523919,-0.238778867,-0.000732761,-0.070611996,-0.09109537,-0.242627005,0.871388147,-0.013538259,-0.348497255,-0.035838582,0.214891873
0,0.177132042,0.069282351,-0.127019996,-0.070611996,-0.09109537,-0.514750523,0.699068611,-0.013538259,0.159361616,-0.035838582,-0.302788687
0,0.491037644,0.846132379,-0.112142322,-0.070611996,-0.09109537,-0.129207797,0.519991445,-0.013538261,0.404656843,-0.035838582,-0.572130856
0,0.082515105,0.109464249,0.876012046,-0.070611996,-0.09109537,-0.272535211,-0.838291964,-0.013538261,-0.20766919,-0.035838582,-0.165314001
0,-0.72729456,-0.645062502,-0.241197497,-0.070611996,-0.09109537,-0.152725054,-0.838291964,-0.01353826,-0.622829058,-0.035838582,-0.50149971
0,0.575636317,0.658616855,0.576728598,-0.070611996,-0.09109537,-0.576578865,0.972752581,-0.013538261,-0.120027739,-0.035838582,-0.240626961
0,0.899560183,0.72112203,0.17053349,-0.070611996,-0.09109537,-0.154862619,0.645007579,-0.013538261,0.056687895,-0.035838582,-0.423767297
0,-1.064576112,-0.573628017,-0.181686799,-0.070611996,-0.09109537,-0.520812615,1.824213822,-0.013538258,-0.166830988,-0.035838582,0.815604493
0,0.965792039,-0.234314211,-0.270606853,-0.070611996,-0.09109537,0.733618348,-0.426076601,-0.013538258,0.111440714,-0.035838582,-0.034466451
0,-1.054001277,-0.591486638,-0.220783943,-0.070611996,-0.09109537,-0.443152042,-0.838291964,-0.013538259,-0.700023354,-0.035838582,0.144098403
0,1.357617471,0.743445306,-0.009382571,-0.070611996,-0.09109537,0.1564269,-0.453107117,-0.01353826,0.02661229,-0.035838582,0.149958145
0,0.325179719,-0.060192653,-0.002462723,-0.070611996,-0.09109537,-0.40246464,0.489582115,-0.01353826,-0.03662045,-0.035838582,-0.273956679
0,-0.490752218,0.212151322,-0.057129526,-0.070611996,-0.09109537,1.458962783,-0.569676215,-0.013538259,-0.178062172,-0.035838582,0.346950257
0,-0.397248422,-0.292354731,-0.172690996,-0.070611996,-0.09109537,-0.313025736,2.219535113,-0.013538261,-0.321221666,-0.035838582,-0.190227079
0,-0.525816142,0.109464249,0.912341251,-0.070611996,-0.09109537,0.526401252,2.138443566,-0.01353826,-0.483855357,-0.035838582,0.581957539
0,-0.898161617,-0.225384901,-0.096918655,-0.070611996,-0.09109537,-0.145640789,-0.838291964,-0.013538259,-0.582279088,-0.035838582,0.46978891
0,-0.525816142,-0.256637488,-0.085500905,-0.070611996,-0.09109537,0.56050973,2.405369907,-0.013538261,-0.508374717,-0.035838582,0.36296678
0,1.205673802,1.12294101,0.132128331,-0.070611996,-0.09109537,0.884921552,-0.838291964,-0.01353826,-0.020125677,-0.035838582,0.066650618
0,-0.839721744,-0.046798687,0.091993209,-0.070611996,-0.09109537,1.412698426,-0.838291964,-0.013538261,-0.695483605,-0.035838582,1.093496565
0,0.40421269,-0.024475411,-0.183416762,-0.070611996,-0.09109537,-0.266232532,0.655144023,-0.01353826,0.211673337,-0.035838582,-0.15453104
0,-0.242521902,-0.091445241,-0.187914663,-0.070611996,-0.09109537,-0.075634277,-0.348363869,-0.01353826,0.235960123,-0.035838582,-0.267522671
0,1.73998121,1.72566948,0.731387212,-0.070611996,-0.09109537,-0.557564217,-0.838291964,-0.013538261,0.276721233,-0.035838582,-0.523737923
0,-0.59705713,-0.278960765,-0.125982019,-0.070611996,-0.09109537,0.072447131,-0.838291964,-0.01353826,-0.410140285,-0.035838582,0.143764028
0,-0.015441253,0.484495297,2.155492036,-0.070611996,-0.09109537,-0.190894301,-0.838291964,-0.013538261,-0.44724895,-0.035838582,0.50173761
0,-0.648261589,-0.270031454,-0.189644625,-0.070611996,-0.09109537,0.161492848,-0.838291964,-0.013538259,-0.368389596,-0.035838582,0.367125308
0,-0.103935918,0.136252181,-0.109720375,-0.070611996,-0.09109537,0.453816835,2.45267331,-0.013538259,-0.203227629,-0.035838582,-0.159976542
0,-1.535991085,-0.386112493,0.416188112,-0.070611996,-0.09109537,-0.496817876,-0.838291964,-0.013538259,-0.888666196,-0.035838582,0.903504626
0,-0.59928341,-0.162879726,0.179183301,-0.070611996,-0.09109537,-0.507665719,-0.838291964,-0.01353826,-0.593193813,-0.035838582,0.792782804
0,-0.869219965,0.140716837,0.123132528,-0.070611996,-0.09109537,0.264446373,2.260080886,-0.01353826,-0.547061933,-0.035838582,0.130711209
0,-0.331573136,-0.073586619,-0.043289829,-0.070611996,-0.09109537,-0.190662196,-0.838291964,-0.013538257,-0.080246261,-0.035838582,0.585851064
0,-0.243635042,0.055888385,-0.141551678,-0.070611996,-0.09109537,0.470975959,-0.838291964,-0.013538261,-0.328429597,-0.035838582,0.088494707
0,-0.18686488,0.6541522,-0.160235269,-0.070611996,-0.09109537,0.215229321,1.418756088,-0.01353826,-0.160467393,-0.035838582,-0.240520751
0,0.354677941,-0.256637488,-0.222513906,-0.070611996,-0.09109537,-0.113919213,1.658651914,-0.013538261,0.42902302,-0.035838582,0.091107013
0,0.978593154,0.346090982,-0.142935648,-0.070611996,-0.09109537,-0.398960046,-0.838291964,-0.013538261,0.152155603,-0.035838582,-0.415597028
0,-0.608188534,0.002312521,0.419648037,-0.070611996,-0.09109537,-0.584653945,0.88828222,-0.013538259,-0.442610011,-0.035838582,0.037853935
0,-0.253096736,0.109464249,0.06777374,-0.070611996,-0.09109537,0.741868026,-0.579136896,-0.01353826,-0.305058039,-0.035838582,0.504907278
0,-0.236956199,-0.323607318,-0.127711981,-0.070611996,-0.09109537,-0.185030405,-0.838291964,-0.013538258,0.110808081,-0.035838582,0.60676745
0,0.064148288,0.707728064,0.195098952,-0.070611996,-0.09109537,0.561016565,-0.351742683,-0.01353826,-0.279333764,-0.035838582,0.279523491
0,-0.382221026,-0.042334032,-0.161273246,-0.070611996,-0.09109537,-0.07425498,-0.838291964,-0.01353826,-0.562473508,-0.035838582,-0.017066087
0,1.171723019,0.881849622,-0.127365989,-0.070611996,-0.09109537,-0.478858603,-0.28078758,-0.01353826,0.195719456,-0.035838582,-0.329298484
0,0.40254298,-0.506658187,0.100989012,-0.070611996,-0.09109537,-0.591468394,0.851115261,-0.013538254,0.933725851,-0.035838582,1.473434605
0,0.850582004,1.627447062,0.165689596,-0.070611996,-0.09109537,-0.461266276,-0.566973164,-0.01353826,-0.233447067,-0.035838582,-0.64531942
0,0.522762146,0.350555637,-0.192412565,-0.070611996,-0.09109537,0.405396258,-0.838291964,-0.013538259,-0.117107358,-0.035838582,0.535867976
0,0.028527794,0.198757356,-0.129787936,-0.070611996,-0.09109537,-0.119982398,-0.838291964,-0.013538259,-0.347852947,-0.035838582,0.418479865
0,0.845016302,-0.296819386,-0.295518307,-0.070611996,4.326591036,-0.767542979,2.20264104,-0.013538261,0.630362917,-0.035838582,-0.670237516
0,-0.900387898,-0.341465939,0.35598543,-0.070611996,-0.09109537,-0.126776924,0.935585622,-0.01353826,-0.4920256,-0.035838582,0.641736672
0,1.312535284,1.654234994,-0.093458731,-0.070611996,-0.09109537,0.813783895,-0.838291964,-0.013538261,0.084719466,-0.035838582,0.3073487
0,0.461539423,-0.176273692,-0.167847102,-0.070611996,-0.09109537,-0.492615452,1.202511963,-0.013538259,0.228077602,-0.035838582,-0.21703648
0,-0.449566022,-0.341465939,-0.088268844,-0.070611996,-0.09109537,0.050500089,0.742993198,-0.01353826,-0.037455516,-0.035838582,0.987217963
0,-0.171837484,0.046959075,-0.076505102,-0.070611996,-0.09109537,-0.481275567,0.482824486,-0.01353826,-0.097451516,-0.035838582,-0.291698346
0,0.039102628,0.198757356,-0.104530488,-0.070611996,-0.09109537,0.084820973,-0.838291964,-0.013538261,-0.273454201,-0.035838582,0.0168829
0,1.624771175,0.029100453,-0.276834716,-0.070611996,-0.09109537,0.64723598,-0.838291964,-0.013538258,1.234913081,-0.035838582,0.635046391
0,0.240581047,-0.095909896,-0.232547686,-0.070611996,-0.09109537,0.547205616,-0.246999435,-0.01353826,-0.129083989,-0.035838582,-0.60877471
0,-0.989995703,-0.542375429,0.069157709,-0.070611996,-0.09109537,-0.435141417,-0.294302838,-0.013538256,-0.5851466,-0.035838582,0.065499066
0,0.185480595,-0.363789216,-0.168193095,-0.070611996,-0.09109537,-0.471904623,0.42538464,-0.013538257,0.405932956,-0.035838582,-0.184461972
0,0.610700241,-0.252172833,-0.21317211,-0.070611996,-0.09109537,0.222345112,-0.838291964,-0.013538259,-0.366519937,-0.035838582,-0.391341005
0,0.502725619,-0.453082323,-0.327003618,-0.070611996,-0.09109537,-0.672450404,-0.838291964,-0.01353826,0.939545332,-0.035838582,-0.777264953
0,0.001812424,-0.14948576,-0.127019996,-0.070611996,-0.09109537,-0.46369623,2.084382535,-0.013538257,-0.063304609,-0.035838582,0.002324212
0,-0.595387419,-0.145021105,-0.007306617,-0.070611996,-0.09109537,-0.178921273,-0.838291964,-0.01353826,-0.337136677,-0.035838582,0.570379741
0,-0.780168731,-0.515587497,-0.230471731,-0.070611996,-0.09109537,-0.68286892,-0.838291964,-0.013538259,0.206462346,-0.035838582,-0.40541053
0,-0.412275818,-0.381647837,-0.188606648,-0.070611996,-0.09109537,-0.65929642,1.449165418,-0.013538259,-0.041072551,-0.035838582,-0.66364466
0,1.241294296,0.221080633,-0.195180504,-0.070611996,-0.09109537,-0.156492515,0.232792217,-0.013538258,0.200908286,-0.035838582,-0.455128153
0,0.167113778,-0.368253871,-0.005230662,-0.070611996,-0.09109537,-0.878321377,2.118170679,-0.013538258,-0.158035039,-0.035838582,-0.328626536
0,-0.890369634,-0.470940944,-0.184800731,-0.070611996,-0.09109537,-0.77818216,-0.838291964,-0.01353826,-0.33251661,-0.035838582,-0.5586919
0,0.76431362,0.122858215,-0.154007405,-0.070611996,-0.09109537,0.46795721,-0.334848611,-0.013538261,0.027195729,-0.035838582,0.125671576
0,-0.028242368,-0.145021105,-0.084462928,-0.070611996,-0.09109537,-0.760156041,0.553779589,-0.01353826,0.165734807,-0.035838582,-0.464494441
0,0.826649485,0.421990123,-0.407619853,-0.070611996,-0.09109537,1.450492855,0.381460052,-0.013538261,0.246861366,-0.035838582,-0.463669767
0,0.209969685,-0.238778867,-0.188606648,-0.070611996,-0.09109537,-0.748946973,-0.838291964,-0.013538259,-0.051134739,-0.035838582,-0.278522432
0,-1.084056069,-0.261102143,0.174685399,-0.070611996,-0.09109537,0.140503567,-0.838291964,-0.013538259,-0.683714489,-0.035838582,0.854489822
0,0.2750884,-0.238778867,-0.075813117,-0.070611996,-0.09109537,0.141130787,0.533506703,-0.013538259,0.46518269,-0.035838582,0.351654392
0,-1.175333585,-0.658456468,-0.2958643,-0.070611996,-0.09109537,-0.246773969,-0.838291964,-0.013538259,-0.081175439,-0.035838582,-0.568088715
0,-0.249757314,-0.274496109,0.027984611,-0.070611996,-0.09109537,-0.38141884,-0.838291964,-0.013538261,-0.471885539,-0.035838582,-0.074449398
0,-0.143452403,-0.136091794,-0.037061965,-0.070611996,-0.09109537,-0.245439392,1.330906913,-0.013538261,-0.13366581,-0.035838582,-0.227020616
0,0.032423785,-0.314678007,-0.076851094,-0.070611996,-0.09109537,-0.767251221,2.435779237,-0.01353826,0.398106996,-0.035838582,-0.203832205
0,-0.281481817,-0.14948576,-0.110758352,-0.070611996,-0.09109537,-0.188850404,-0.838291964,-0.01353826,-0.306258642,-0.035838582,-0.015774201
0,-0.028798938,-0.520052153,0.092339202,-0.070611996,-0.09109537,-0.612113198,-0.838291964,-0.013538259,0.247131751,-0.035838582,0.953946482
0,0.204960553,-0.310213352,0.001343194,-0.070611996,-0.09109537,-0.182776486,-0.838291964,-0.01353826,0.053223012,-0.035838582,0.417351184
0,-0.892595915,-0.453082323,-0.089998807,-0.070611996,-0.09109537,-0.328707758,-0.838291964,-0.013538261,-0.590641961,-0.035838582,-0.098753141
0,-0.52136358,-0.466476289,-0.241889481,-0.070611996,-0.09109537,0.526626494,-0.118604486,-0.013538258,0.175477894,-0.035838582,0.033108164
0,0.586767721,-0.28342542,-0.079619034,-0.070611996,-0.09109537,-0.512997704,1.205890778,-0.013538259,0.34735279,-0.035838582,-0.480943906
0,-0.484629946,-0.439688357,0.150811922,-0.070611996,-0.09109537,-0.386882153,-0.838291964,-0.013538261,-0.730783072,-0.035838582,0.890081787
0,0.950208073,2.667711755,2.310496643,-0.070611996,-0.09109537,-0.856449818,0.293610877,-0.013538261,0.205171717,-0.035838582,-0.816947961
0,-0.528598993,-0.479870255,-0.214210087,-0.070611996,-0.09109537,-0.807846687,-0.838291964,-0.01353826,0.025848777,-0.035838582,-0.512794168
0,-0.57256804,-0.278960765,1.049354251,-0.070611996,-0.09109537,-0.43235804,-0.838291964,-0.01353826,-0.558866884,-0.035838582,0.594233639
0,-0.9321124,-0.488799565,0.0193348,-0.070611996,-0.09109537,-0.28709788,-0.838291964,-0.01353826,-0.48913447,-0.035838582,0.743482665
0,-0.172394054,-0.140556449,0.060507899,-0.070611996,-0.09109537,-0.310416648,-0.838291964,-0.01353826,-0.159626155,-0.035838582,0.08142798
0,-0.043826334,-0.395041803,-0.145703587,-0.070611996,-0.09109537,-0.594242062,0.776781343,-0.01353826,-0.11858464,-0.035838582,-0.331582039
0,0.022962092,-0.118233173,-0.033256049,-0.070611996,-0.09109537,0.143751933,1.003161911,-0.013538259,-0.178847493,-0.035838582,0.36099989
0,1.414387633,0.341626327,-0.25884311,-0.070611996,-0.09109537,-0.331965441,1.286982325,-0.013538257,0.532167802,-0.035838582,-0.591939676
0,-0.516911018,-0.319142663,-0.244311428,-0.070611996,-0.09109537,-0.175835552,-0.648402592,-0.013538261,0.065626817,-0.035838582,-0.2565646
0,-0.696683198,-0.515587497,-0.2501933,-0.070611996,-0.09109537,1.120990379,2.226292742,-0.01353826,-0.633551565,-0.035838582,0.496688088
0,0.17156634,-0.08251593,-0.104876481,-0.070611996,-0.09109537,-0.434915432,0.39497531,-0.013538259,0.189561841,-0.035838582,-0.474545649
0,2.346642746,0.569323749,-1.655268541,-0.070611996,-0.09109537,2.653487661,0.563916033,-0.013538261,0.95710092,-0.035838582,-0.732566654
0,0.782123867,0.828273758,0.254955642,-0.070611996,-0.09109537,-0.247960756,2.212777484,-0.01353826,-0.089594734,-0.035838582,0.14344796
0,0.636859041,-0.158415071,-0.247079368,-0.070611996,-0.09109537,-0.657626487,-0.328090982,-0.013538258,0.692661027,-0.035838582,-0.590988616
0,0.624057926,-0.109303862,-0.267492921,-0.070611996,-0.09109537,0.281179501,0.219276959,-0.013538259,-0.319889236,-0.035838582,-0.475106008
0,0.5572695,0.078211662,-0.13047992,-0.070611996,-0.09109537,-0.371290988,0.202382887,-0.013538258,0.001590735,-0.035838582,-0.26848816
0,-0.629338202,-0.292354731,0.017258845,-0.070611996,-0.09109537,-0.141742328,1.935714699,-0.013538259,-0.469456022,-0.035838582,0.637143489
0,-0.763471624,-0.359324561,-0.073737163,-0.070611996,-0.09109537,-0.111157183,-0.838291964,-0.013538258,-0.40619235,-0.035838582,0.706527041
0,1.155582483,0.765768583,0.370863105,-0.070611996,-0.09109537,-0.122546899,0.428763455,-0.01353826,-0.044033693,-0.035838582,-0.278078452
0,-0.643252458,-0.278960765,0.238693998,-0.070611996,-0.09109537,-0.241567858,2.472946196,-0.01353826,0.100693995,-0.035838582,-0.034671246
0,-0.347713672,-0.636133191,-0.764338044,-0.070611996,-0.09109537,-0.414803115,0.21251933,-0.013538256,1.226810622,-0.035838582,-1.047406505
0,-0.107831909,-0.640597847,-0.68095387,-0.070611996,-0.09109537,0.528453758,1.317391655,-0.013538256,-0.59875973,-0.035838582,-2.728690381
0,0.900673323,0.738980651,0.253571672,-0.070611996,-0.09109537,-0.621325978,0.499718558,-0.013538261,-0.222129434,-0.035838582,-0.567046311
0,-0.127868437,0.145181492,0.005495103,-0.070611996,-0.09109537,-0.675055412,0.215898144,-0.013538258,-0.166020784,-0.035838582,-0.001494905
0,-0.535834406,-0.560234051,-0.182378784,-0.070611996,-0.09109537,-0.569187924,-0.838291964,-0.01353826,0.035627949,-0.035838582,0.215093355
0,0.701977756,0.399666846,0.610635856,-0.070611996,-0.09109537,-0.350218652,-0.176044332,-0.01353826,-0.151371866,-0.035838582,-0.242184473
0,-1.003909958,-0.118233173,0.033520489,-0.070611996,-0.09109537,0.333130352,-0.003724795,-0.01353826,-0.637052025,-0.035838582,0.406941342
0,-0.149018105,-0.189667658,0.278137134,-0.070611996,-0.09109537,0.521274893,-0.838291964,-0.01353826,-0.305693667,-0.035838582,0.619858105
0,-1.167541602,-0.261102143,0.024524686,-0.070611996,-0.09109537,-0.13541624,0.793675415,-0.013538259,-0.509765516,-0.035838582,0.323666166
0,-1.158636478,-0.448617667,-0.051247655,-0.070611996,-0.09109537,0.202323132,-0.838291964,-0.013538258,-0.725098498,-0.035838582,1.162509377
0,0.360243643,0.346090982,0.118634626,-0.070611996,-0.09109537,-0.466931136,0.124670154,-0.013538261,0.224112211,-0.035838582,-0.522912443
0,0.444285746,-0.386112493,-0.107990413,-0.070611996,-0.09109537,-0.571861762,-0.838291964,-0.013538259,0.29309882,-0.035838582,0.198259096
0,1.064304967,0.600576336,-0.023914253,-0.070611996,-0.09109537,0.296875909,-0.679149803,-0.013538259,0.280298323,-0.035838582,0.132375683
0,0.000142713,0.029100453,-0.104530488,-0.070611996,-0.09109537,0.043618864,0.428763455,-0.01353826,-0.311440007,-0.035838582,-0.055861648
0,1.667070512,1.247951359,0.221740369,-0.070611996,-0.09109537,0.31308258,1.668788357,-0.013538258,0.320798422,-0.035838582,-0.05502111
0,0.113683037,0.413060812,0.934484766,-0.070611996,-0.09109537,-0.547624696,-0.838291964,-0.013538261,-0.342332353,-0.035838582,-0.370620373
0,-0.896491906,-0.403971114,-0.133593852,-0.070611996,-0.09109537,-0.424612618,-0.838291964,-0.01353826,-0.483872645,-0.035838582,-0.15227498
0,1.09825575,0.113928905,-0.189298633,-0.070611996,-0.09109537,-0.59445329,-0.098331599,-0.013538258,0.097046465,-0.035838582,-0.563915153
0,1.475610357,-0.153950415,-0.496193914,-0.070611996,-0.09109537,-0.557020605,-0.132119744,-0.013538255,0.995016167,-0.035838582,-0.912790423
1,2.052773672,-0.006616789,-0.396202103,-0.070611996,-0.09109537,-0.464905901,2.283732587,-0.013538256,1.500468696,-0.035838582,-1.310845655
0,0.073053411,-0.466476289,-0.257805133,-0.070611996,-0.09109537,-0.378374018,1.635000213,-0.013538261,0.341753145,-0.035838582,-0.122731478
0,-0.638799896,-0.194132313,0.619977651,-0.070611996,-0.09109537,-0.693513261,-0.838291964,-0.01353826,-0.420057232,-0.035838582,0.047641401
0,0.637972181,0.52021254,-0.335653429,-0.070611996,-0.09109537,-0.253649782,-0.602788597,-0.01353826,0.065042739,-0.035838582,-0.757246055
0,-0.189091161,-0.08251593,0.063967823,-0.070611996,-0.09109537,-0.255139523,0.27333799,-0.013538261,0.017697601,-0.035838582,0.139987655
0,-1.65175769,-0.528981463,0.316196301,-0.070611996,-0.09109537,-0.639770998,1.841107894,-0.013538254,-0.689225634,-0.035838582,1.086242016
0,-1.107432018,-0.332536629,0.25045774,-0.070611996,-0.09109537,-0.497130519,-0.838291964,-0.013538259,-0.758891134,-0.035838582,1.359447297
0,0.312378604,-0.229849556,-0.164387178,-0.070611996,-0.09109537,-0.498268604,-0.651443525,-0.013538259,0.125849847,-0.035838582,-0.337974508
0,-0.021006955,-0.640597847,-0.08619289,-0.070611996,-0.09109537,-0.752554644,0.63824995,-0.01353826,1.446758123,-0.035838582,0.101582049
0,-1.349540062,-0.475405599,0.31031443,-0.070611996,-0.09109537,-1.005536167,-0.838291964,-0.013538261,-0.469610149,-0.035838582,-0.791044695
0,0.182141174,-0.171809037,-0.179264852,-0.070611996,-0.09109537,-0.608535792,2.293869031,-0.013538259,0.209153299,-0.035838582,-0.363145353
0,0.038546058,-0.091445241,-0.134631829,-0.070611996,-0.09109537,-0.375240612,1.324149284,-0.013538258,-0.060674222,-0.035838582,-0.094712266
0,-0.117850173,-0.078051275,-0.008344594,-0.070611996,-0.09109537,-0.266914195,1.381589129,-0.013538259,-0.11492616,-0.035838582,-0.012406295
0,-0.579246883,-0.765608196,-0.565738392,-0.070611996,-0.09109537,-0.333152972,-0.838291964,-0.01353826,0.131056775,-0.035838582,-0.534389325
0,0.432597771,-0.145021105,-0.165079163,-0.070611996,-0.09109537,-0.726085371,0.205761701,-0.013538258,0.027944032,-0.035838582,-0.390444879
0,0.668026973,0.6541522,0.506146143,-0.070611996,-0.09109537,-0.555178976,-0.838291964,-0.01353826,-0.21060609,-0.035838582,-0.424473149
0,0.612926521,-0.220920245,-0.170269049,-0.070611996,-0.09109537,-0.457020281,1.094389901,-0.01353826,-0.01465802,-0.035838582,-0.232486216
0,0.696968624,-0.444153012,-0.067509299,-0.070611996,-0.09109537,-0.638751355,-0.838291964,-0.013538261,0.048156322,-0.035838582,-0.096118697
0,-0.731190552,-0.377183182,0.167765551,-0.070611996,-0.09109537,-0.572453452,0.651765208,-0.01353826,-0.171570278,-0.035838582,0.382703062
0,-1.011145371,-0.707567677,-0.268530898,-0.070611996,-0.09109537,-0.624410857,-0.838291964,-0.013538261,-0.162923578,-0.035838582,-0.302493927
0,0.527214708,0.011241832,-0.136707784,-0.070611996,-0.09109537,0.063306399,-0.422697787,-0.013538259,0.219089864,-0.035838582,-0.467320451
0,-1.465306668,-0.502193531,-0.112488314,-0.070611996,-0.09109537,-0.406204796,-0.013861238,-0.013538259,-0.66778289,-0.035838582,0.294119044
0,0.058026015,-0.386112493,-0.104876481,-0.070611996,-0.09109537,-0.433148907,-0.203074847,-0.013538258,0.095957461,-0.035838582,0.439514278
0,0.332415132,0.140716837,0.622053606,-0.070611996,-0.09109537,-0.34023045,1.047086499,-0.013538261,-0.008908324,-0.035838582,-0.33202134
0,0.396977277,0.05142373,0.368441158,-0.070611996,-0.09109537,-0.712890747,1.699197687,-0.01353826,-0.32458371,-0.035838582,0.022293356
0,-0.400031273,-0.270031454,-0.088960829,-0.070611996,-0.09109537,0.358554878,0.340914279,-0.01353826,-0.272959939,-0.035838582,0.664201524
0,-0.793526416,-0.48433491,-0.089652814,-0.070611996,-0.09109537,-0.615371484,-0.838291964,-0.013538261,-0.568615719,-0.035838582,-0.129360438
0,-0.467376269,-0.287890075,-0.162311224,-0.070611996,-0.09109537,-0.505428316,-0.826466113,-0.013538261,-0.147501289,-0.035838582,-0.584677388
0,-1.134147389,-0.560234051,-0.12044614,-0.070611996,-0.09109537,-0.674173527,1.509984078,-0.01353826,-0.124699348,-0.035838582,0.266440576
0,-1.069585243,-0.55130474,-0.14189767,-0.070611996,-0.09109537,-0.455915222,-0.838291964,-0.013538259,-0.395684005,-0.035838582,0.559558788
0,-0.496874491,-0.537910774,-0.04052189,-0.070611996,-0.09109537,-0.641360373,1.34442217,-0.013538258,0.0360518,-0.035838582,0.34319631
0,-1.022276775,-0.555769395,-0.159197292,-0.070611996,-0.09109537,-0.769958422,-0.666986071,-0.013538259,0.249486855,-0.035838582,-0.20991043
0,-0.353835945,-0.211990935,-0.124598049,-0.070611996,-0.09109537,0.072332992,1.790425678,-0.013538259,-0.469830143,-0.035838582,0.032541523
0,-0.951592358,-0.502193531,-0.136361792,-0.070611996,-0.09109537,-0.635137053,-0.838291964,-0.01353826,-0.417673178,-0.035838582,-0.327105917
0,1.30307359,0.99793066,0.009647012,-0.070611996,-0.09109537,-0.175775808,1.266709438,-0.013538261,0.329685259,-0.035838582,-0.386328137
0,0.14652068,-0.198596969,0.017604838,-0.070611996,-0.09109537,-0.132318307,1.043707684,-0.013538261,0.000434984,-0.035838582,0.134340003
0,-0.607075393,0.055888385,0.374669021,-0.070611996,-0.09109537,-0.54028841,0.955858509,-0.013538259,-0.42448503,-0.035838582,-0.162916607
0,-0.197996284,-0.051263343,-0.127365989,-0.070611996,-0.09109537,-0.573902525,1.763395162,-0.013538261,0.236280817,-0.035838582,-0.586028011
0,-0.092804513,-0.238778867,-0.024260246,-0.070611996,-0.09109537,-0.637409242,0.513233816,-0.013538258,0.332872274,-0.035838582,-0.021686187
0,0.008491266,-0.185203003,0.105140922,-0.070611996,-0.09109537,-0.401180854,-0.838291964,-0.013538259,-0.48957297,-0.035838582,0.276886673
0,0.374714469,0.613970302,-0.238429557,-0.070611996,-0.09109537,-0.187109622,-0.057785826,-0.013538261,0.4676158,-0.035838582,-0.589220669
0,-0.181299178,0.064817696,0.41722609,-0.070611996,-0.09109537,-0.561181247,1.229542479,-0.01353826,-0.250893189,-0.035838582,-0.402623882
0,-1.197039823,-0.600415949,-0.332539497,-0.070611996,-0.09109537,-0.769676864,-0.838291964,-0.01353826,-0.999310003,-0.035838582,-0.68985879
0,-0.067202283,0.216615977,1.005067221,-0.070611996,-0.09109537,-0.652008836,2.206019855,-0.013538261,-0.323802297,-0.035838582,-0.177826977
0,-0.100596496,-0.171809037,0.447327431,-0.070611996,-0.09109537,-0.511016565,-0.838291964,-0.013538261,-0.336898114,-0.035838582,-0.027446336
0,0.052460313,0.448778055,0.143546081,-0.070611996,-0.09109537,-0.094252556,-0.017240053,-0.01353826,-0.140822935,-0.035838582,-0.364525322
0,-0.835825752,-0.61827457,-0.25884311,-0.070611996,10.79600627,-0.475702153,-0.838291964,-0.013538259,0.293334497,-0.035838582,0.082585924
0,0.620718504,-0.145021105,-0.284100557,-0.070611996,-0.09109537,0.131026112,-0.761592876,-0.013538258,0.004627564,-0.035838582,-0.241473703
