x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x13,x16,x17,x18,x19,x21,x22,x23,x26,x27,x33,x37,x39,x41,x42,x43,x50,x53,x55,x60,x63,x64,x65,x72,x74,x76,x83,x86,x87,x88
-0.197468199,-0.158217924,-0.082996691,-0.396111455,-0.395703549,0.019508335,0.022035195,0.022690863,-0.004504254,0.022677906,0.337233419,-0.300683066,-0.29872957,-0.299709856,-0.165887358,-0.022111262,-0.252981763,-0.268876464,0.018591666,0.018301168,-0.133308538,0.443729176,-0.101779511,-0.250852546,-0.265284738,0.217723,-0.013538259,0.445752663,0.55029252,0.297018078,-0.433827956,0.392958371,-0.033681377,-0.001974156,0.010683189,0.156246454,-0.050511821,-0.396007863,0.031231532,0.013866159
-0.442398075,-0.955426466,-0.548979834,-1.199398029,-1.199729605,0.00453747,0.00057617,0.004811156,-0.011197217,0.001444232,-0.28675387,-0.899481358,-0.895853325,-0.896698245,-0.749190922,-0.022111263,-0.802396734,-0.735963743,0.018124805,0.017836229,-0.242906664,0.567287764,0.211067127,-0.802282613,-0.747317855,-0.377151123,-0.013538259,-0.486536466,-1.02830788,-0.329136585,-1.991693922,-0.152205309,-0.208482139,-0.000163164,0.013415806,0.713291306,-0.857557201,-1.19948869,-0.161115018,0.05723993
0.818270406,0.913776639,0.91566235,-0.003861993,-0.001258365,0.023316644,0.04679787,0.043050239,0.040268613,0.045836388,0.019307538,0.664116677,0.663372115,0.662173722,0.840099948,-0.022111263,-0.1266457,0.759635917,0.047975575,0.047564118,-0.408688542,-0.094474224,-0.158119901,-0.124144727,0.737805564,-0.324273424,-0.013538259,-0.801370389,-0.997518389,-0.00337765,-0.443269065,-0.381946464,-0.171837732,-0.004313934,0.009050041,0.010166962,0.788419797,-0.004057983,0.186982148,-0.139234287
1.086412591,1.335828221,1.249992263,0.213799799,0.193212284,0.029629372,0.035945819,0.034610668,-0.001310879,0.036080649,0.408945235,0.849607208,0.848343923,0.847103597,1.124707001,-0.022111262,1.039759347,0.920700496,0.025312956,0.02499479,0.329869898,-0.794082986,-0.300895548,1.049896256,0.940288925,0.030137498,-0.013538259,1.528751052,1.251699252,0.670078139,0.946423941,0.58251633,-0.232602124,0.002880894,0.01187014,-0.248174376,1.182474495,0.213771624,0.216221581,-0.279451455
0.178731284,0.113277246,0.12574297,0.37738982,0.327140184,0.025924421,0.025240814,0.024300472,-0.01500302,0.023984749,0.285470718,-0.468744957,-0.466321476,-0.46726377,-0.13489055,-0.022111262,0.305247353,-0.112413731,0.016920794,0.016637174,0.092257283,-0.220259093,-0.221389109,0.311801057,-0.099371098,0.154604901,-0.013538259,1.554723764,1.740623483,0.509059703,0.964307762,0.770065989,-0.09030465,0.001129107,0.008719774,-0.248174376,0.168741018,0.377439846,0.062743538,-0.16837535
0.62216642,0.070496189,0.745032835,0.729772806,0.731217169,0.029732729,0.031975556,0.030373482,-0.010453555,0.030863406,1.113148962,0.049134647,0.05010988,0.049050512,-0.078532718,-0.022111263,0.014380603,-0.112413731,0.010562408,0.010304962,0.172049981,-0.458471146,-0.101289595,0.016740191,-0.099616533,-0.256779881,-0.013538259,0.132134705,-0.605169167,0.540273704,-1.593223911,0.035018331,-0.315198849,0.003715987,0.011597247,0.132069468,0.146835578,0.729921168,0.053582269,-0.218591906
-0.540850281,-0.47249415,-0.527326342,-0.146373188,-0.145276723,0.018633776,0.017966901,0.019201928,-0.011175345,0.018149541,-0.38765439,0.263257945,0.263634383,0.262526609,-0.557574292,-0.022111263,-0.402822209,-0.556491784,-0.002921755,-0.003123693,-0.248999295,0.389185294,0.180762296,-0.403847069,-0.568396194,0.215302542,-0.013538259,0.05688832,0.314281269,-0.387061863,-0.013202452,0.14684026,0.000892749,-0.000417173,0.007936735,0.06407521,-0.405325709,-0.146182518,-0.050274894,-0.004163523
3.148305929,3.049538638,3.009121935,2.036201797,2.050773907,0.055436822,0.067717723,0.05787604,-0.001420241,0.063027964,3.396692553,0.641708424,0.641026528,0.6398332,1.964438701,-0.022111263,2.294305833,1.801953834,0.027206863,0.026880901,2.328772174,-1.504266583,-0.316222934,2.308409118,1.942642924,-0.441572547,-0.013538259,2.623663648,1.698810687,3.921393297,0.26420987,0.819485073,-0.374518651,0.011775993,0.015300569,-0.248174376,2.593267304,2.036328289,0.378136263,-0.380974559
1.784382696,1.651749872,1.559204125,1.022126961,0.954583221,0.045244231,0.07752084,0.062365543,0.048492647,0.068346513,1.223394066,6.166587468,6.150455273,6.148012968,3.612905295,-0.022111262,2.567544295,4.061459783,0.022103521,0.021798567,3.449089343,-1.537660796,-0.316222934,2.584271829,3.88059277,-0.501339243,-0.013538259,1.304298454,0.14155996,0.50783987,-1.814956797,0.335664695,-0.416568009,0.017970162,0.030487962,-0.248174376,1.265070205,1.022126634,0.191665193,-0.384979527
-2.609147015,-2.53668015,-2.555825452,-0.556493829,-0.556233566,-0.066961729,-0.160773342,-0.123296298,-0.174496787,-0.147931017,-1.037575527,-0.80113403,-0.797781024,-0.798648177,-1.61991943,-0.022111263,-1.298926842,-1.520578334,-0.0013435,-0.001551935,-0.320241539,-0.005979559,-0.03753047,-1.302025341,-1.60142949,-0.444551572,-0.013538259,-0.312661076,-0.123301228,-1.168883247,0.481638634,-0.123332824,-0.068858509,0.011919514,-0.027734384,-0.18070798,-2.570880377,-0.556548597,-0.481542414,-0.11735921
0.153918127,0.239974992,0.234876568,-0.101007888,-0.110418776,0.02223537,0.024731052,0.024674597,-0.005991579,0.024460886,-0.474170547,-0.359193502,-0.357076382,-0.358043441,0.073633429,-0.022111262,0.190663482,0.01413701,0.020939203,0.020639042,-0.349631561,1.016996499,0.280145345,0.196316774,0.034881506,0.562638279,-0.013538259,-0.185036708,0.647484614,-0.487895114,0.312345892,0.142239216,0.322934718,-0.003748372,0.008104856,0.04523471,0.190139924,-0.100909412,0.113242409,0.253345456
0.21234911,-0.043860867,0.182908188,-0.019441995,-0.024191225,0.022211519,0.023388025,0.023656629,-0.008922485,0.02365044,-0.170314041,0.19229848,0.192873356,0.191781624,0.09335867,-0.022111262,0.375760504,-0.027279596,0.008870745,0.008620263,-0.466707007,1.234058883,0.277765751,0.360239477,-0.018868622,0.039074574,-0.013538259,-0.94641555,-0.345353768,-0.176341359,-0.356046168,-0.41646735,0.309282922,-0.006012327,0.006841711,0.482121405,0.012989653,-0.019627415,0.070935892,0.376779129
0.299595374,0.42673076,0.302435463,-0.289800854,-0.308558683,0.023889083,0.037651561,0.034558465,0.01828682,0.035867907,-0.114666512,1.291547735,1.289048566,1.287708333,0.380783615,-0.022111263,-0.073760836,0.322460632,0.016170414,0.015889883,0.434102355,-1.528755672,-0.316222934,-0.070980607,0.364990744,-0.3707276,-0.013538259,0.312312048,-0.536864812,-0.021835449,1.018758478,-0.020493275,-0.363833079,0.002854419,0.002618961,-0.248174376,0.495763021,-0.289943976,0.085401047,-0.383932785
2.303858153,2.05405635,2.085817045,0.791176344,0.792677233,0.037508356,0.045229371,0.039691812,-0.002273266,0.041976641,0.494726425,0.59689192,0.596335353,0.595152156,1.471307669,-0.022111262,1.783085485,1.475222832,0.040273309,0.039893558,0.378126306,-0.765141335,-0.267091314,1.797147498,1.517550582,-0.122351362,-0.013538259,1.575021732,1.255208453,0.71657149,0.670347955,0.609875964,-0.239670899,0.003260881,0.009771077,-0.200881916,1.681524442,0.791155315,0.299741221,-0.274611795
0.800661068,0.996047903,0.919993048,1.086279911,1.088052464,0.030090503,0.034093029,0.032757443,-0.006691497,0.034024144,-0.408968443,0.080257219,0.081145418,0.080079014,1.110617543,-0.022111262,1.318873905,0.886186658,0.02327162,0.022961856,-0.265719414,1.273575369,-0.023392881,1.329598598,0.947406522,1.178272486,-0.013538259,0.530465599,1.638918192,-0.414532712,0.48823817,0.820534308,0.526960636,0.000755443,0.010159797,0.080202659,0.727770177,1.086404195,0.30250723,0.402294849
1.500232022,1.502016173,1.499440488,0.974470485,0.976140109,0.036713302,0.044337287,0.04041396,-0.002076414,0.042898523,0.113278365,0.16242081,0.163079239,0.161994261,1.26278369,-0.022111262,1.371758768,1.079464152,0.034994185,0.034636166,-0.10873031,-0.39335243,-0.289487494,1.38335343,1.171733544,-0.360859579,-0.013538259,0.489305595,0.538070795,0.277302703,0.953250757,0.211887009,-0.138334624,-0.000359726,0.008826609,-0.224708404,1.634047466,0.974341345,0.322775216,-0.205510811
2.32146749,1.979189501,2.000069218,0.200969209,0.181745854,0.031497749,0.057934211,0.047670251,0.042608963,0.051185329,-0.636073358,2.597450871,2.59129975,2.589664298,2.798534619,-0.022111262,1.409953392,3.417201467,0.066306023,0.065819109,-0.205243126,0.046338041,-0.236366555,1.419977602,3.086612558,0.243044716,-0.013538259,0.187127559,0.35191883,-0.675177597,0.321258697,0.147797863,-0.068417447,0.00214295,0.008409513,-0.1865084,1.220938174,0.200773729,0.283952546,-0.103815723
0.378036968,0.318132692,0.412435201,-0.211900844,-0.211323358,0.024063994,0.03208339,0.031591565,0.005382085,0.032494428,0.165461047,-0.260846174,-0.259004081,-0.259993373,0.169441744,-0.022111263,-0.091389124,0.050951771,0.034578357,0.03422205,-0.441090263,0.560608921,0.200778882,-0.087225199,0.074641875,-0.122258267,-0.013538259,-0.894019642,-0.967604463,0.052472946,-0.976661522,-0.408146156,-0.07098396,-0.005311335,0.007251956,0.365792639,0.352255173,-0.211690237,0.130403534,0.054911554
1.386571753,1.191030797,1.425818616,0.205551563,0.206513343,0.030265415,0.042092373,0.038308418,0.010653341,0.041561287,-0.253260358,1.683692147,1.680096347,1.678667464,1.417767728,-0.022111262,0.939865716,2.545151819,0.075546852,0.075021898,-0.117523085,-0.062193151,-0.12711519,0.947703003,1.257390141,-0.070497702,-0.013538259,0.664466367,0.908429583,-0.217904109,0.76170062,0.371797112,-0.060747556,0.004622468,0.020970005,-0.204643642,0.763990659,0.205598766,0.184108333,-0.131423676
4.525035953,4.793689423,5.115573615,2.044450033,2.04710465,0.061081705,0.06767851,0.063888146,-0.017037157,0.071172942,0.337653401,3.829904736,3.820307063,3.818392998,8.547033509,-0.022111261,9.630611631,7.457621472,0.069867022,0.069365448,-0.053965864,-0.169611203,-0.120396336,9.683453983,7.080566186,0.115319004,-0.013538259,0.575159124,0.513210335,0.404485216,0.098150461,0.300502118,-0.144641051,0.001470468,0.010836042,-0.066665503,3.144376286,2.044394373,0.633537799,-0.156958485
1.511437965,1.698644492,1.617235483,-0.194029665,-0.198939614,0.019484484,0.07478577,0.066472221,0.113256915,0.073107881,-0.285388931,2.944778778,2.937656356,2.935942387,2.122240632,-0.022111263,-0.379317826,2.604975806,0.038751757,0.03837827,-0.156432843,-1.140826231,-0.316222934,-0.420091662,1.061533508,-0.447158219,-0.013538259,-0.342663322,-0.949420001,-0.263343432,0.590522929,-0.234177426,-0.312007281,0.00207916,0.011050189,-0.248174376,1.211076446,-0.193813564,0.202255994,-0.333025604
-2.076064342,-1.850537812,-2.010157459,-0.001570817,-0.000799708,-0.026103908,-0.033362223,-0.021586428,-0.002601352,-0.029443875,-1.215227638,-1.124808782,-1.120550622,-1.121344603,-1.098609482,-0.022111263,-1.290112698,-1.124819654,-0.234579457,-0.233827775,-0.297255703,1.09602947,0.40927332,-1.294936791,-1.097798147,0.245744458,-0.013538259,-0.273167578,-0.199177745,-0.991839891,-1.161516126,0.09686441,0.072502231,0.004151827,-0.002245534,0.775161742,-1.511347793,-0.001599236,-0.386898573,0.295510356
-1.076334226,-1.24090775,-1.157009883,-0.68159208,-0.681446979,-0.011005834,-0.017294913,-0.012233296,-0.008310057,-0.018553512,-0.810155627,-0.232213407,-0.230451386,-0.231447151,-0.78018773,-0.022111263,-0.849405502,-0.72445913,0.029422092,0.02908701,1.519075341,-1.734130082,-0.309784032,-0.723422502,-0.640308467,-0.455443633,-0.013538259,1.006469838,-0.006117648,-0.972168961,1.10101112,0.19978602,-0.393576954,0.032358232,0.029604364,-0.248174376,-0.964636797,-0.681410491,-0.11325929,-0.407787237
0.625368118,0.788724319,0.70432427,-0.035021997,-0.058131857,0.023825478,0.032475515,0.03108693,0.006913155,0.031906855,-0.549242214,1.092363272,1.090421121,1.089125916,1.338866763,-0.022111262,0.725388214,1.675403094,0.139629706,0.138840954,-0.413673422,1.476723498,0.088028114,0.733274386,1.221311288,0.772845755,-0.013538259,-0.443047289,1.079617945,-0.604229274,0.916150895,0.062011223,0.809523111,-0.00297652,0.010728757,-0.171444561,0.422612829,-0.034997794,0.228382294,0.548341192
0.386841637,0.433312461,0.447946927,0.166601558,0.167527481,0.025566646,0.029338517,0.0291554,-0.004876085,0.029647738,-0.481730212,-0.351724085,-0.349627852,-0.350596601,0.031365055,-0.022111263,-0.000309637,0.069359151,0.055239332,0.054797973,-0.184853582,0.385845873,-0.015764182,0.004039873,-0.045866404,0.15581513,-0.013538259,0.734508375,1.414507241,-0.516806729,0.977687148,0.545746737,0.119144608,0.004002928,0.017299297,-0.204956777,0.263564599,0.166457989,0.101408349,-0.005183806
1.516240511,1.283174612,1.549676589,0.6376675,0.639027074,0.032586972,0.038965179,0.037029432,-0.002688842,0.038744989,0.109183547,0.118849209,0.119629486,0.118554358,0.761198983,-0.022111263,0.760644789,0.722821157,0.02954117,0.029205598,-0.124515763,0.067487709,-0.162949077,0.769012489,0.638404641,-0.001142268,-0.013538259,0.350042021,0.329068863,0.113379312,-0.20663142,0.238891777,-0.112665169,0.000751959,0.00994733,0.03997084,0.937384336,0.637588372,0.22773494,-0.098303772
0.105092236,0.390531404,0.221884473,-0.215108491,-0.214075302,0.016240664,0.028377812,0.028128731,0.018658651,0.028462461,-0.313632677,-0.726439856,-0.723295733,-0.724179771,0.048272405,-0.022111263,-0.599671424,-0.038784209,0.027150159,0.02682443,-0.649001301,0.616265943,-0.014154457,-0.599668245,-0.020341229,-0.245422346,-0.013538259,-2.139436458,-1.198656133,-0.289128336,1.110874692,-1.201172727,0.241127467,-0.010759976,0.009669136,-0.248174376,0.405570293,-0.215046778,0.146537686,0.075506371
0.358026357,0.379836139,0.260860758,0.007135655,0.007914779,0.024755691,0.028073915,0.026249404,-0.005488513,0.026274258,-0.258720115,-0.394050783,-0.391836184,-0.392795364,0.206074335,-0.022111262,0.460963896,0.253432955,0.131194071,0.130440044,-0.254226496,1.092690048,0.112313971,0.465977005,0.28964239,0.898430292,-0.013538259,0.368430354,1.118175231,-0.247445224,0.072731276,0.590270525,0.318995736,-0.001506446,0.008289089,0.234659368,0.313717436,0.007071711,0.154281271,0.293577771
-0.236688996,-0.329342151,-0.238901832,0.764140458,0.765616458,0.014539248,0.022123423,0.022751767,0.009362868,0.022343597,-1.020671278,-0.600704664,-0.597912158,-0.598824621,-0.388500795,-0.022111263,-0.558538752,-0.402329972,0.042006555,0.041619669,-0.383002563,0.436493763,-0.069864955,-0.558318374,-0.412054496,0.095210583,-0.013538259,-0.447401796,0.224728119,-1.216792355,0.855299107,-0.14496216,0.125091789,0.003183743,-0.015971254,-0.165878178,-0.237389389,0.763968231,-0.011992494,0.011436926
0.120300301,-0.306306198,0.033066025,-0.459806169,-0.459456899,0.01840321,0.020123587,0.020976848,-0.005750982,0.020033827,-0.305548036,-1.548075766,-1.716432956,-1.717091852,-0.422315495,-0.022111263,-0.467459265,-0.429941043,0.040708038,0.040326498,-0.434443756,1.339807224,0.393316042,-0.466757945,-0.438315974,0.384082947,-0.013538259,-0.702777216,0.278096313,-0.296075488,0.183666652,-0.200919194,0.503812344,-0.005205014,0.004495194,0.246324891,-0.275003012,-0.459921462,-0.019811572,0.446422646
-0.622493573,-1.212935521,-0.782837545,-0.718709144,-0.718598212,0.011931472,0.010212635,0.012180553,-0.010016106,0.009893127,-0.937829957,-1.254278683,-1.249658461,-1.250423174,-0.5885711,-0.022111263,-0.62023776,-0.588704699,0.036612133,0.036247454,0.374976139,-1.225981474,-0.316222934,-0.620933893,-0.585576601,-0.204553842,-0.013538259,0.890992272,0.305328983,-1.155619659,1.150848748,0.234543417,-0.309696177,0.002598132,0.012178514,-0.248174376,-1.008520705,-0.718777908,-0.129710196,-0.344875436
0.362828904,0.205421061,0.377789614,0.238544508,0.23953666,0.024676186,0.028926786,0.028633365,-0.003345015,0.029050034,-0.09986217,-0.300683066,-0.29872957,-0.299709856,-0.039082235,-0.022111263,-0.09726522,-0.112413731,0.018861954,0.018570343,0.071002309,-0.203561986,-0.178696391,-0.094609105,-0.099616533,-0.071149364,-0.013538259,0.696212024,0.416778687,-0.118788872,-0.488590614,0.352505052,-0.198117299,0.00332758,0.008401585,0.03496889,0.253075539,0.238451304,0.079123326,-0.164685424
0.283586885,0.62664993,0.544088431,-0.160578484,-0.159953753,0.024095797,0.026505416,0.027276073,-0.007150818,0.027429143,-0.367075303,-0.547173839,-0.544531032,-0.545455596,0.369512048,-0.022111262,0.422769272,0.152192363,0.070311201,0.0698078,-0.398718782,1.837937568,-0.293546802,0.429057477,0.18312387,1.655847486,-0.013538259,-0.201968126,1.763151267,-0.362745136,1.149084186,0.47112711,1.340300308,-0.002706854,0.011512314,-0.248174376,0.283592404,-0.160628612,0.225613728,0.902013909
-0.281512765,0.020310718,-0.020634635,-0.023107878,-0.022356596,0.022958869,0.028034703,0.0350805,-0.000610961,0.035766602,-1.358126292,-0.593235246,-0.590463629,-0.59137778,-0.236334648,-0.022111263,-0.414574401,-0.354010599,1.669345111,1.662259278,-0.272019748,-0.140112982,-0.067975277,-0.4124124,-0.355850023,-0.088464948,-0.013538259,-0.026006186,0.272240763,-1.720927917,1.083782687,0.005587885,-0.0571941,0.011076036,0.0009099,-0.248174376,0.041258445,-0.023058072,0.040066512,-0.150012645
-1.174786431,-1.11585543,-1.149214626,-1.046347421,-1.046538103,-0.01064806,-0.015520549,-0.010936908,-0.005335406,-0.017023796,-1.501234937,-0.77997068,-0.776676858,-0.777548795,-0.619567908,-0.022111263,-0.696627007,-0.639324995,-0.074359092,-0.074266958,1.179307302,-1.655097111,-0.316222934,-0.698317223,-0.611838079,-0.497056894,-0.013538259,0.989702436,0.046386849,-1.937549073,1.148523702,0.205150951,-0.381161307,0.039146512,-0.004688897,-0.248174376,-0.835958568,-1.046343274,-0.097286623,-0.398834725
0.052264224,0.206243774,0.070310031,-0.146373188,-0.14573538,0.023745973,0.02692695,0.026014488,-0.005247916,0.026000733,-0.589350432,1.023893613,1.022142937,1.020863211,0.307518433,-0.022111262,0.502096567,0.75273315,0.038889736,0.038515681,-0.166956478,0.360243643,-0.207951401,0.507326876,0.320812556,0.433795433,-0.013538259,0.88076264,1.602892754,-0.670017466,1.126243894,0.622225163,0.12613672,0.001621665,0.008267658,-0.248174376,0.190994056,-0.14615901,0.084042224,-0.013452269
-0.479217599,-0.50375723,-0.364492084,-0.417648517,-0.422764324,0.018641727,0.016898361,0.018540683,-0.013581312,0.017156745,-0.117921368,-0.605684275,-0.602877844,-0.603789181,-0.51812381,-0.022111263,-0.452769025,-0.519677023,-0.006611283,-0.006798033,-0.295974866,0.319057447,0.057863259,-0.451990134,-0.532071906,-0.170201956,-0.013538259,-0.06744172,0.36353394,-0.063472981,0.503650329,0.059997534,0.037824655,0.000339272,0.007633281,-0.116141096,-0.417394693,-0.417699579,-0.052324853,-0.02628351
0.26277585,0.531215264,0.381254173,0.402592764,0.404194592,0.025717707,0.032730396,0.031809079,0.0022762,0.032342469,0.020987463,-0.326826027,-0.324799422,-0.325773799,0.149716503,-0.022111263,0.002628411,0.067058229,0.03940007,0.039023914,-0.231656067,-0.062749722,-0.241825624,0.007288792,0.091576847,0.115784477,-0.013538259,0.152277392,0.427563728,0.142006411,0.8431042,0.108865205,-0.053727887,-0.000110507,0.009450165,-0.201555235,0.524114484,0.402492668,0.136764615,-0.131434255
0.616563449,0.861945743,0.701725851,0.445208652,0.438135224,0.032443863,0.037975064,0.035767847,-0.004504254,0.036729006,1.144962549,0.024236589,0.025281449,0.02422771,0.408962531,-0.022111263,0.48446828,0.322460632,0.018551973,0.018261639,0.39453487,-0.859201702,-0.316222934,0.489900859,0.364254441,-0.071707931,-0.013538259,1.132110771,0.62205814,1.295229023,0.119920356,0.400114069,-0.282303004,0.004140821,0.010689061,-0.248174376,0.903560187,0.445172626,0.167815176,-0.290187345
-0.682525405,-1.055797408,-0.609609611,-1.241097446,-1.241467409,0.008528641,0.004879739,0.007447434,-0.012575181,0.004220008,-0.173568897,-0.733909273,-0.730744262,-0.731626612,-0.875996044,-0.022111263,-0.843529406,-0.816496032,-0.070087406,-0.070012856,-0.566993101,0.55838264,0.096006753,-0.844223197,-0.831501847,-0.328928151,-0.013538259,-1.450637518,-1.141017625,-0.16770827,-0.148182057,-0.75642223,0.041259899,-0.009356887,0.007344123,0.145531296,-0.958694936,-1.241176691,-0.185004631,0.053996305
0.417257765,0.625004504,0.583064716,-0.539080885,-0.552564309,0.021003037,0.030063948,0.029825345,0.00929725,0.030478444,-0.339251539,1.829345785,1.825342666,1.823880856,0.989448203,-0.022111262,0.111336186,0.812557136,0.030756521,0.030415946,-0.25280719,0.231675923,-0.083722591,0.115093813,0.781738318,-0.033632263,-0.013538259,-0.02906414,0.129465676,-0.335738547,-0.012132498,0.065543587,-0.047913307,-0.001680426,0.011472587,0.019533942,0.464303373,-0.539225858,0.138676696,-0.052579757
0.915121762,0.847959628,0.826449964,0.098782726,0.099646217,0.031235381,0.03676928,0.033027162,-0.003891825,0.034125449,0.251137243,1.088628563,1.086696857,1.085402496,0.949997721,-0.022111262,1.265989041,1.189908435,0.066035735,0.065549933,2.38564E-06,-0.190760871,-0.186465066,1.275843766,1.02741813,-0.220007536,-0.013538259,0.358217945,0.000249012,0.160130194,-0.749697355,0.188343499,-0.215953579,-1.05799E-05,0.013501981,0.022774453,0.748659068,0.098753546,0.173801362,-0.161750322
1.343348834,1.500370747,1.431881594,0.402592764,0.394562791,0.034479201,0.04208257,0.039100172,-0.00096092,0.041125673,0.485696826,0.440034156,0.43991624,0.438768504,1.212061641,-0.022111262,1.23954661,1.019640166,0.02536966,0.02505126,-0.189423056,-0.364410779,-0.211310828,1.248966349,1.097612362,-0.183421381,-0.013538259,0.174544371,0.24394542,0.770702259,0.940097372,0.068928877,-0.131633143,-0.001170945,0.009419753,-0.248174376,1.362951171,0.402517509,0.276233872,-0.199532046
-0.382366243,-0.313710611,-0.408665207,-0.561534418,-0.561278795,0.020184131,0.020937246,0.02115956,-0.008834995,0.020499833,-0.274469416,0.148726879,0.149423602,0.14834172,-0.351868204,-0.022111262,0.017318651,-0.30108938,0.004094395,0.003863575,-0.363582302,1.641468282,0.382607868,0.021170534,-0.318053129,0.940415931,-0.013538259,-0.192659767,0.863573491,-0.266909925,-0.008826236,0.369799279,0.705337724,-0.002866223,0.007217494,0.521020875,-0.258566507,-0.561564663,-0.012938887,0.691676215
-0.199869472,-0.012597787,-0.280476536,0.158811557,0.164775538,0.026727425,0.030083554,0.027128163,-0.006385283,0.025656293,0.142362073,-0.427663161,-0.425354566,-0.426306147,-0.25605989,-0.022111263,-0.138397892,-0.172237717,0.030210275,0.029871948,-0.126696648,-0.648261589,-0.254213511,-0.150136075,-0.183064221,-0.212280689,-0.013538259,-0.129095089,-0.595739681,0.137030097,-0.273251571,-0.105647983,-0.265669502,-0.000290934,0.008995279,-0.147313885,0.081959427,0.158623964,0.039062938,-0.25424953
0.278784338,0.024424281,0.245270244,0.262372746,0.26246952,0.028850219,0.029720839,0.027006355,-0.013056374,0.027135356,0.087134526,0.052869356,0.053834144,0.075114454,-0.103893742,-0.022111263,0.175973242,-0.059492512,0.014157429,0.013885184,-0.082005814,-0.44400032,-0.284728306,0.179481469,-0.047829879,-0.047130972,-0.013538259,0.593028053,0.63610888,0.258289158,1.073812994,0.250218077,-0.143597911,0.003490706,0.009035351,-0.248174376,0.108694931,0.262536964,0.047092244,-0.215697957
1.019176938,1.178690107,1.108811496,-0.489133232,-0.489728273,0.023181485,0.035828181,0.033949424,0.016143321,0.035138506,-0.336731651,2.167959372,2.163009322,2.161470964,1.629109599,-0.022111262,0.507972663,1.50053298,0.024821523,0.02450538,0.118393286,-0.77849902,-0.26436178,0.513529356,1.491289103,-0.048806674,-0.013538259,0.926483919,0.69173937,-0.321528363,1.063074465,0.330376129,-0.223859027,0.001080956,0.009533608,-0.245748521,1.044357773,-0.489128192,0.194506227,-0.276902733
-2.520299903,-2.422323093,-2.66582519,-0.918499757,-0.913527518,0.001134639,-0.014844134,-0.010145155,-0.036241151,-0.016081653,-0.238036034,-1.087461695,-1.083307976,-1.0841104,-1.859440217,-0.022111263,-1.366501946,-1.750670589,-0.308842533,-0.307785147,-0.395845553,1.127753972,0.314719448,-1.342489143,-1.647325718,0.409125379,-0.013538259,-0.447849528,0.504206347,-0.212943644,0.388160686,-0.031222388,0.404358579,-0.003432889,0.006612233,-0.020911005,-2.740196283,-0.918513066,-0.761612825,0.313266581
-0.271907671,-0.148345372,-0.246697089,-0.095967299,-0.103538919,0.019651445,0.024417352,0.023752335,0.000417043,0.023366785,-0.205067498,-0.512316558,-0.50977123,-0.510703674,-0.267331456,-0.022111263,-0.370503682,-0.257371852,0.104535725,0.103891437,-0.295974866,0.40309955,0.039596375,-0.369290391,-0.255958231,0.077708809,-0.013538259,-0.022251931,0.489400657,-0.166422754,0.549806478,0.103112007,0.074293179,-0.000927452,0.008136807,-0.159805536,-0.075440767,-0.095917834,0.024824464,0.000544797
1.684329642,1.350637048,1.36345656,0.730689277,0.732134483,0.041221258,0.049630971,0.040761984,-0.002688842,0.043060612,-0.661272239,1.686181952,1.68257919,1.681149745,2.716815762,-0.022111262,3.780958109,3.019141866,0.026787255,0.02646302,-0.082282752,0.915700719,0.250470406,3.803206958,3.192394775,0.763070828,-0.013538259,0.774066131,0.970754376,-0.616381879,-0.764298345,0.801400977,0.07754186,0.003844365,0.00858412,0.503532084,1.082735513,0.730662305,0.35323269,0.20279839
3.122692347,3.175413671,3.484632614,0.593676907,0.592702697,0.039845815,0.046601807,0.044337926,-0.00564162,0.047244537,0.117583174,1.794488504,1.790582863,1.789128933,3.460739148,-0.022111262,3.716321054,2.851174519,0.041957412,0.041570728,0.255789042,-0.913189013,-0.234056949,3.740296083,2.972485573,-0.06677392,-0.013538259,0.876317305,0.40928471,0.218074183,0.48532501,0.283143602,-0.276289007,-0.000295579,0.007014236,-0.202208443,2.559852053,0.59351847,0.427787227,-0.298868738
-1.560591008,-2.080074637,-1.420316343,-0.619272072,-0.628701402,0.014825468,-0.004501845,0.000695778,-0.050830062,0.007937927,-0.870947927,-0.645521168,-0.642603333,-0.643505664,-1.064794782,-0.022111263,-0.693688959,-1.527481101,-0.109681779,-0.109444238,-0.437282368,0.585654581,0.100416001,-0.692410098,-1.602656662,0.303276885,-0.013538259,-0.738522652,0.131738651,-1.045493372,1.027615422,-0.30895487,0.214469177,-0.004968093,0.007662303,-0.248138961,-2.015632975,-0.619071533,-0.4432279,0.064018217
0.86229375,0.950798708,1.028260507,-0.226564375,-0.248015934,0.023690319,0.032789215,0.032644336,0.007984905,0.033679704,-0.345446264,0.367829788,0.367913791,0.366782378,0.47659193,-0.022111263,0.034946939,0.402992922,0.037804803,0.037435214,0.076956471,-0.605405683,-0.249734275,0.038301195,0.316394737,-0.02208854,-0.013538259,0.966125316,0.838361869,-0.33447571,0.933603377,0.38472487,-0.191510346,0.00280398,0.008940088,-0.238284968,0.708255369,-0.226403803,0.146560271,-0.246504492
